,step,loss,acc
1591,1591.0,0.04274489041923592,1.0
1592,1592.0,0.06260683556428268,0.984375
1593,1593.0,0.10807262854364763,0.96875
1594,1594.0,0.11452416130971872,0.953125
1595,1595.0,0.05710493463339734,0.984375
1596,1596.0,0.11107249954479947,0.984375
1597,1597.0,0.11600435758967943,0.9375
1598,1598.0,0.09954591227651692,0.96875
1599,1599.0,0.026531392840087556,1.0
1600,1600.0,0.03569794361541563,1.0
1601,1601.0,0.08218535901824903,0.953125
1602,1602.0,0.07526192601522504,0.96875
1603,1603.0,0.0347723987999507,1.0
1604,1604.0,0.05130116463576788,0.96875
1605,1605.0,0.08779300495641985,0.96875
1606,1606.0,0.011538972406347395,1.0
1607,1607.0,0.0380121557053668,1.0
1608,1608.0,0.0919253846259043,0.96875
1609,1609.0,0.08609153316690944,0.96875
1610,1610.0,0.15442497164490196,0.953125
1611,1611.0,0.10017463263953058,0.953125
1612,1612.0,0.057188203671083016,1.0
1613,1613.0,0.050974167756203656,1.0
1614,1614.0,0.08502282450297415,0.96875
1615,1615.0,0.04580430831040666,0.984375
1616,1616.0,0.17348635792980494,0.96875
1617,1617.0,0.1374558586883433,0.96875
1618,1618.0,0.029340153910373326,1.0
1619,1619.0,0.06746243954947191,0.96875
1620,1620.0,0.0672167905489713,0.984375
1621,1621.0,0.07869755447125011,0.96875
1622,1622.0,0.12622830017433248,0.953125
1623,1623.0,0.11147728066357712,0.953125
1624,1624.0,0.0742056281799417,0.984375
1625,1625.0,0.03986857245703153,1.0
1626,1626.0,0.05311493577833422,1.0
1627,1627.0,0.08075944616459427,0.96875
1628,1628.0,0.06799374378202265,0.984375
1629,1629.0,0.10847954760558726,0.953125
1630,1630.0,0.03009931598398724,1.0
1631,1631.0,0.04686569647563252,1.0
1632,1632.0,0.06592360823852034,0.984375
1633,1633.0,0.02804429995514221,1.0
1634,1634.0,0.029218062186484192,1.0
1635,1635.0,0.08429358543785481,0.96875
1636,1636.0,0.11477025848098833,0.9375
1637,1637.0,0.07536971139327728,0.984375
1638,1638.0,0.1178281880282665,0.96875
1639,1639.0,0.0799524838323827,0.984375
1640,1640.0,0.06567791184306253,0.96875
1641,1641.0,0.07558754583428125,0.96875
1642,1642.0,0.0879647702337246,0.984375
1643,1643.0,0.09397799994888353,0.953125
1644,1644.0,0.16003204374499808,0.953125
1645,1645.0,0.06785777889522274,0.984375
1646,1646.0,0.0914239055623388,0.96875
1647,1647.0,0.05078733673736057,1.0
1648,1648.0,0.12453895059440545,0.953125
1649,1649.0,0.031085400449530273,1.0
1650,1650.0,0.08452078794773274,0.953125
1651,1651.0,0.03864577343078843,0.984375
1652,1652.0,0.10319678169166427,0.953125
1653,1653.0,0.03946672965364618,0.984375
1654,1654.0,0.046210971067945215,1.0
1655,1655.0,0.0440845872736404,0.984375
1656,1656.0,0.05731290757244361,0.96875
1657,1657.0,0.034552647199856706,1.0
1658,1658.0,0.07963992070487413,0.984375
1659,1659.0,0.201745193819297,0.953125
1660,1660.0,0.13037028914492657,0.953125
1661,1661.0,0.06327932983380422,0.984375
1662,1662.0,0.057267916630217144,0.984375
1663,1663.0,0.02957357122814168,1.0
1664,1664.0,0.03736490202990381,1.0
1665,1665.0,0.05494906452143027,1.0
1666,1666.0,0.09430610757929009,0.984375
1667,1667.0,0.13968768278521673,0.96875
1668,1668.0,0.14626069254791416,0.9375
1669,1669.0,0.07305029514136692,0.984375
1670,1670.0,0.08362523188632302,0.96875
1671,1671.0,0.1076589035783077,0.96875
1672,1672.0,0.10596416081401952,0.96875
1673,1673.0,0.07111669608589871,0.984375
1674,1674.0,0.07192232788044932,0.984375
1675,1675.0,0.0898291708540854,0.984375
1676,1676.0,0.019246240503806772,1.0
1677,1677.0,0.05110726642933794,0.984375
1678,1678.0,0.04473291628588302,0.984375
1679,1679.0,0.10034715711617714,0.9375
1680,1680.0,0.052748465773929436,1.0
1681,1681.0,0.08975385716042769,0.953125
1682,1682.0,0.10005037496173919,0.953125
1683,1683.0,0.18139895505488723,0.953125
1684,1684.0,0.09675488761703172,0.96875
1685,1685.0,0.06440667201565743,0.984375
1686,1686.0,0.06526644936972711,0.984375
1687,1687.0,0.07831149352734738,0.984375
1688,1688.0,0.07515675854094074,0.984375
1689,1689.0,0.09303559620709093,0.96875
1690,1690.0,0.10415920495406879,0.984375
1691,1691.0,0.10978698749470911,0.953125
1692,1692.0,0.08463353240522806,0.984375
1693,1693.0,0.07686858140545325,0.96875
1694,1694.0,0.1828451869789823,0.953125
1695,1695.0,0.3094592132629467,0.953125
1696,1696.0,0.07756424766176867,0.984375
1697,1697.0,0.11560112606815003,0.96875
1698,1698.0,0.08310568094781252,0.984375
1699,1699.0,0.1301733269494783,0.9375
1700,1700.0,0.10953559431283284,0.953125
1701,1701.0,0.14212388189041372,0.96875
1702,1702.0,0.03997814921712041,1.0
1703,1703.0,0.048577469498191465,1.0
1704,1704.0,0.05136913141572449,0.984375
1705,1705.0,0.1136314271842929,0.96875
1706,1706.0,0.018440200821065914,1.0
1707,1707.0,0.07580298354900437,0.984375
1708,1708.0,0.036406259770994626,0.984375
1709,1709.0,0.14183256920190293,0.953125
1710,1710.0,0.01781796109182779,1.0
1711,1711.0,0.07940410380808544,0.984375
1712,1712.0,0.10257761631731066,0.96875
1713,1713.0,0.12075575217007506,0.953125
1714,1714.0,0.19622554302612982,0.953125
1715,1715.0,0.09776263427818535,0.984375
1716,1716.0,0.08915061350033456,0.96875
1717,1717.0,0.0657682870079925,0.984375
1718,1718.0,0.07749912716200076,0.96875
1719,1719.0,0.11086887533884063,0.953125
1720,1720.0,0.060954133027978516,1.0
1721,1721.0,0.06667057299400951,0.96875
1722,1722.0,0.05038457640556765,0.984375
1723,1723.0,0.12749932739193442,0.953125
1724,1724.0,0.04687826706500636,0.984375
1725,1725.0,0.09341730491318087,0.96875
1726,1726.0,0.12294564356319619,0.953125
1727,1727.0,0.054139961562781544,0.96875
1728,1728.0,0.04404745069224522,0.984375
1729,1729.0,0.09672609569421593,0.96875
1730,1730.0,0.08512938740245594,0.96875
1731,1731.0,0.13515502382042965,0.921875
1732,1732.0,0.12695067931618537,0.96875
1733,1733.0,0.056203190100142277,0.984375
1734,1734.0,0.09067398126540506,0.984375
1735,1735.0,0.06892218838483702,0.984375
1736,1736.0,0.21080100795548223,0.953125
1737,1737.0,0.05502771253647408,0.984375
1738,1738.0,0.018655182798499148,1.0
1739,1739.0,0.08566394017140568,0.96875
1740,1740.0,0.09423770583227017,0.984375
1741,1741.0,0.08818874032573142,0.96875
1742,1742.0,0.08442640399823341,0.96875
1743,1743.0,0.025962193899693807,1.0
1744,1744.0,0.046039436539364514,0.984375
1745,1745.0,0.044758844725384064,0.984375
1746,1746.0,0.10591656512316644,0.984375
1747,1747.0,0.04358283427736197,1.0
1748,1748.0,0.030712625256337903,1.0
1749,1749.0,0.09426412727449078,0.953125
1750,1750.0,0.03226115884010554,0.984375
1751,1751.0,0.0902357262330827,0.96875
1752,1752.0,0.12531862284809955,0.96875
1753,1753.0,0.0772896413950665,0.984375
1754,1754.0,0.08061539800401625,0.953125
1755,1755.0,0.18313643992088866,0.9375
1756,1756.0,0.07638505270608957,0.96875
1757,1757.0,0.1472611907344145,0.953125
1758,1758.0,0.1320365287466487,0.96875
1759,1759.0,0.0513751496321261,1.0
1760,1760.0,0.08817766136855293,0.96875
1761,1761.0,0.12144122287790787,0.953125
1762,1762.0,0.1585067916800346,0.9375
1763,1763.0,0.1255374971933907,0.953125
1764,1764.0,0.09185685605046277,0.96875
1765,1765.0,0.16809962045483037,0.953125
1766,1766.0,0.07540799068915757,0.96875
1767,1767.0,0.08899654501030042,0.96875
1768,1768.0,0.07549242186410692,0.984375
1769,1769.0,0.03455342721095729,1.0
1770,1770.0,0.09821204487875854,0.96875
1771,1771.0,0.01812875294151023,1.0
1772,1772.0,0.044816863995553305,1.0
1773,1773.0,0.08905014669929327,0.984375
1774,1774.0,0.03313634843766981,1.0
1775,1775.0,0.10440489381410563,0.96875
1776,1776.0,0.06250127871241316,0.984375
1777,1777.0,0.09379927797359751,0.96875
1778,1778.0,0.17636144121835862,0.953125
1779,1779.0,0.0771084591108623,0.96875
1780,1780.0,0.02347443893364458,0.984375
1781,1781.0,0.09022415101015098,0.96875
1782,1782.0,0.14870932771950662,0.984375
1783,1783.0,0.07611868075303367,0.984375
1784,1784.0,0.04852185244968708,0.984375
1785,1785.0,0.08199702879402405,0.984375
1786,1786.0,0.05952686247312514,0.984375
1787,1787.0,0.1992498869535163,0.921875
1788,1788.0,0.05279286316838931,0.984375
1789,1789.0,0.05029164440773759,0.984375
1790,1790.0,0.05198162142016434,0.984375
1791,1791.0,0.025293341917487958,1.0
1792,1792.0,0.01780115759095223,1.0
1793,1793.0,0.0708528085145183,0.953125
1794,1794.0,0.08641170654321323,0.984375
1795,1795.0,0.029439025770704716,1.0
1796,1796.0,0.22240634767051243,0.9375
1797,1797.0,0.09648548342723003,0.96875
1798,1798.0,0.0402340664415565,0.984375
1799,1799.0,0.053234839243181925,0.984375
1800,1800.0,0.14598051857816827,0.953125
1801,1801.0,0.04430119090601892,1.0
1802,1802.0,0.04520721798607859,0.984375
1803,1803.0,0.08477653943465009,0.984375
1804,1804.0,0.06297403119301531,1.0
1805,1805.0,0.02915980660358683,1.0
1806,1806.0,0.055737845271105264,0.984375
1807,1807.0,0.037912605515245654,1.0
1808,1808.0,0.10727415299387746,0.96875
1809,1809.0,0.14386418248587687,0.9375
1810,1810.0,0.029980415993023035,1.0
1811,1811.0,0.051059057685848286,1.0
1812,1812.0,0.031683357535379084,0.984375
1813,1813.0,0.06696435817353912,0.96875
1814,1814.0,0.10418704586695038,0.96875
1815,1815.0,0.05808924031492876,1.0
1816,1816.0,0.03094270217865712,1.0
1817,1817.0,0.03111809973932886,1.0
1818,1818.0,0.0627805594538523,0.96875
1819,1819.0,0.06182185368544573,0.984375
1820,1820.0,0.0869965754611887,0.96875
1821,1821.0,0.11590199538650632,0.953125
1822,1822.0,0.05843411685579597,0.984375
1823,1823.0,0.03487267810579259,1.0
1824,1824.0,0.21556995494262088,0.9375
1825,1825.0,0.056152126411828186,0.96875
1826,1826.0,0.042468997607663164,1.0
1827,1827.0,0.09053282804493237,0.96875
1828,1828.0,0.05790738963844939,1.0
1829,1829.0,0.07900904894346666,0.96875
1830,1830.0,0.015179344837666406,1.0
1831,1831.0,0.08399308968344578,0.96875
1832,1832.0,0.05635139788869376,0.984375
1833,1833.0,0.051248553454966816,0.984375
1834,1834.0,0.08267650680876598,0.953125
1835,1835.0,0.02108476141161926,1.0
1836,1836.0,0.039172445558515886,0.984375
1837,1837.0,0.0269562956432228,1.0
1838,1838.0,0.08100285237707246,0.96875
1839,1839.0,0.07741775151228374,0.984375
1840,1840.0,0.16489258455968142,0.9375
1841,1841.0,0.14767454535504565,0.953125
1842,1842.0,0.09734043248804969,0.96875
1843,1843.0,0.061320839956908464,0.984375
1844,1844.0,0.18766981375847847,0.953125
1845,1845.0,0.05551593623875672,0.984375
1846,1846.0,0.05340092724609126,0.984375
1847,1847.0,0.15949187770425802,0.9375
1848,1848.0,0.09737764390909516,0.953125
1849,1849.0,0.06375455593540169,0.96875
1850,1850.0,0.10365556818332385,0.96875
1851,1851.0,0.04125458016351853,1.0
1852,1852.0,0.026052775609133064,1.0
1853,1853.0,0.10424066801417724,0.96875
1854,1854.0,0.04543218507270293,0.984375
1855,1855.0,0.12248787171676896,0.96875
1856,1856.0,0.14222569763017273,0.9375
1857,1857.0,0.05525749588413484,1.0
1858,1858.0,0.041152414921504565,0.984375
1859,1859.0,0.13177605295452807,0.953125
1860,1860.0,0.08141298198944223,0.96875
1861,1861.0,0.054431234884957054,1.0
1862,1862.0,0.0960603857144995,0.96875
1863,1863.0,0.0515948747052984,1.0
1864,1864.0,0.05350732159448135,0.984375
1865,1865.0,0.0649968471029483,0.984375
1866,1866.0,0.09340234443331984,0.96875
1867,1867.0,0.07370565799765966,0.984375
1868,1868.0,0.028407908090898742,1.0
1869,1869.0,0.015036712499497923,1.0
1870,1870.0,0.056223419792291875,0.96875
1871,1871.0,0.029114677526645066,1.0
1872,1872.0,0.02379116933317675,1.0
1873,1873.0,0.019099735759204622,1.0
1874,1874.0,0.17383063059506432,0.953125
1875,1875.0,0.03572905397426185,1.0
1876,1876.0,0.038943852176009305,1.0
1877,1877.0,0.05265354436519469,0.984375
1878,1878.0,0.08409738340687702,0.96875
1879,1879.0,0.019764695092492332,1.0
1880,1880.0,0.08534188729203288,0.96875
1881,1881.0,0.04748047488138525,0.96875
1882,1882.0,0.057661330285080005,0.984375
1883,1883.0,0.03940473977759816,1.0
1884,1884.0,0.025255708987158815,1.0
1885,1885.0,0.05538488689698477,0.984375
1886,1886.0,0.022029905056813237,1.0
1887,1887.0,0.03842130194958135,1.0
1888,1888.0,0.009311704205659771,1.0
1889,1889.0,0.09922047506405106,0.953125
1890,1890.0,0.11880337272491688,0.984375
1891,1891.0,0.05607216924526415,0.984375
1892,1892.0,0.06421022968695275,0.984375
1893,1893.0,0.04009141063272641,0.984375
1894,1894.0,0.06767466180464779,0.96875
1895,1895.0,0.163373095318805,0.921875
1896,1896.0,0.1484697109380017,0.96875
1897,1897.0,0.08063925784465674,0.96875
1898,1898.0,0.03998986436618211,1.0
1899,1899.0,0.06554711340385348,0.96875
1900,1900.0,0.23149355624821819,0.953125
1901,1901.0,0.0479049987068786,0.984375
1902,1902.0,0.08750971635532447,0.953125
1903,1903.0,0.06955499923788734,0.96875
1904,1904.0,0.024745520550486663,1.0
1905,1905.0,0.06634199613880008,0.96875
1906,1906.0,0.14332238473761794,0.96875
1907,1907.0,0.06827146592026864,0.96875
1908,1908.0,0.038243334235704765,1.0
1909,1909.0,0.10693833452809112,0.96875
1910,1910.0,0.05432554484560453,0.984375
1911,1911.0,0.046599978191792964,0.984375
1912,1912.0,0.008279386519760679,1.0
1913,1913.0,0.049261488789971344,0.984375
1914,1914.0,0.040928983229442176,1.0
1915,1915.0,0.09977885579751121,0.96875
1916,1916.0,0.02836971791309567,1.0
1917,1917.0,0.09853003666369223,0.96875
1918,1918.0,0.05915698393666026,0.96875
1919,1919.0,0.10995380192688967,0.9375
1920,1920.0,0.14575820879457893,0.953125
1921,1921.0,0.053436480595766084,0.984375
1922,1922.0,0.05112747373934491,0.96875
1923,1923.0,0.08733285435197079,0.953125
1924,1924.0,0.016251388993989355,1.0
1925,1925.0,0.020716929221129,1.0
1926,1926.0,0.04314651571330367,0.984375
1927,1927.0,0.11662428074060273,0.9375
1928,1928.0,0.14661641897661015,0.9375
1929,1929.0,0.02748175075004898,1.0
1930,1930.0,0.03053360400186239,1.0
1931,1931.0,0.17491373158033086,0.953125
1932,1932.0,0.09719048071979465,0.96875
1933,1933.0,0.21041554125488962,0.921875
1934,1934.0,0.09838147738981835,0.984375
1935,1935.0,0.054682705536173506,0.984375
1936,1936.0,0.06222980732398796,0.96875
1937,1937.0,0.03825973786155982,1.0
1938,1938.0,0.03910363146800559,0.984375
1939,1939.0,0.12613662080117075,0.953125
1940,1940.0,0.0779369144154294,0.96875
1941,1941.0,0.052112307182930584,0.96875
1942,1942.0,0.04662939183867826,1.0
1943,1943.0,0.08173122844930306,0.984375
1944,1944.0,0.08576672387353826,0.96875
1945,1945.0,0.02951753471964888,1.0
1946,1946.0,0.13638050115815237,0.9375
1947,1947.0,0.042683478055547244,0.984375
1948,1948.0,0.02889694546796405,1.0
1949,1949.0,0.02849933881304713,1.0
1950,1950.0,0.04010300861816415,0.984375
1951,1951.0,0.12781539773426673,0.96875
1952,1952.0,0.08155248160302171,0.984375
1953,1953.0,0.07951725831513697,0.96875
1954,1954.0,0.0827049289709733,0.984375
1955,1955.0,0.0344868788578359,1.0
1956,1956.0,0.05401419352047145,0.984375
1957,1957.0,0.09174290450902593,0.96875
1958,1958.0,0.1512023001469428,0.953125
1959,1959.0,0.06363698212897881,0.96875
1960,1960.0,0.043273648301976345,0.984375
1961,1961.0,0.05223132418325067,0.984375
1962,1962.0,0.0480221293607512,0.984375
1963,1963.0,0.06874640516948137,0.984375
1964,1964.0,0.13925760770677365,0.96875
1965,1965.0,0.036017887684910446,1.0
1966,1966.0,0.01696578365724262,1.0
1967,1967.0,0.037076454552438715,1.0
1968,1968.0,0.04299514157706552,1.0
1969,1969.0,0.05680432338241448,0.984375
1970,1970.0,0.11179348693870209,0.96875
1971,1971.0,0.018201451604788643,1.0
1972,1972.0,0.035297198595898666,1.0
1973,1973.0,0.05809762274125337,0.96875
1974,1974.0,0.07609071293065078,0.96875
1975,1975.0,0.03094018152588348,0.984375
1976,1976.0,0.029908510236149294,0.984375
1977,1977.0,0.08420338857829396,0.984375
1978,1978.0,0.16832289149680266,0.96875
1979,1979.0,0.06127390422797924,0.984375
1980,1980.0,0.05964702894013341,0.984375
1981,1981.0,0.07750015931928207,0.984375
1982,1982.0,0.07317439717945902,0.984375
1983,1983.0,0.14104616365047476,0.953125
1984,1984.0,0.058980603304815485,0.984375
1985,1985.0,0.02217313186589069,1.0
1986,1986.0,0.03706412298092929,1.0
1987,1987.0,0.04573202932093404,0.984375
1988,1988.0,0.07561872133197094,0.984375
1989,1989.0,0.0634924788389937,0.96875
1990,1990.0,0.17922987974866159,0.953125
1991,1991.0,0.05292399124553788,0.984375
1992,1992.0,0.06667608601721768,0.96875
1993,1993.0,0.05363929295831369,0.984375
1994,1994.0,0.030341669148015366,1.0
1995,1995.0,0.08965369663455935,0.984375
1996,1996.0,0.12411384881629138,0.96875
1997,1997.0,0.07154682070876588,0.984375
1998,1998.0,0.12240798258528184,0.96875
1999,1999.0,0.036523892374194455,1.0
2000,2000.0,0.08730900318690789,0.96875
2001,2001.0,0.02864677990272893,1.0
2002,2002.0,0.11174123383038602,0.96875
2003,2003.0,0.06357722362091627,0.984375
2004,2004.0,0.07105447428532101,0.984375
2005,2005.0,0.017407647916413208,1.0
2006,2006.0,0.17318782469656968,0.953125
2007,2007.0,0.10373762840542604,0.9375
2008,2008.0,0.07426293652490534,0.96875
2009,2009.0,0.10200419887539221,0.96875
2010,2010.0,0.05795587939265543,0.984375
2011,2011.0,0.03518027421248944,1.0
2012,2012.0,0.0349266549230752,1.0
2013,2013.0,0.03126036004210703,1.0
2014,2014.0,0.17915339132864225,0.9375
2015,2015.0,0.0303983467802992,1.0
2016,2016.0,0.04519707420691778,1.0
2017,2017.0,0.10778919597433002,0.9375
2018,2018.0,0.08670218862132159,0.96875
2019,2019.0,0.06244867291857631,0.96875
2020,2020.0,0.027594727913202145,0.984375
2021,2021.0,0.16653801991675682,0.953125
2022,2022.0,0.09087324163366206,0.953125
2023,2023.0,0.10140720827031749,0.96875
2024,2024.0,0.025596772863624176,1.0
2025,2025.0,0.07986281935137612,0.96875
2026,2026.0,0.08090640575113393,0.984375
2027,2027.0,0.031043753130901533,1.0
2028,2028.0,0.09102316605687559,0.984375
2029,2029.0,0.12893527227483295,0.953125
2030,2030.0,0.05833403827405963,0.984375
2031,2031.0,0.19474826943448156,0.984375
2032,2032.0,0.021043582340092015,1.0
2033,2033.0,0.08775091098757867,0.96875
2034,2034.0,0.025501065762710204,1.0
2035,2035.0,0.0338035427606288,1.0
2036,2036.0,0.19441076761530587,0.9375
2037,2037.0,0.09831601929434973,0.984375
2038,2038.0,0.09337890508775115,0.984375
2039,2039.0,0.06460801379029112,0.984375
2040,2040.0,0.03216389290381279,1.0
2041,2041.0,0.03175514504778211,1.0
2042,2042.0,0.06681084945770728,1.0
2043,2043.0,0.021519322883371134,1.0
2044,2044.0,0.12147542539116084,0.96875
2045,2045.0,0.06749873343362171,1.0
2046,2046.0,0.04366083518241892,0.984375
2047,2047.0,0.06854661416412608,0.984375
2048,2048.0,0.09156007360651647,0.984375
2049,2049.0,0.07443649085849531,0.984375
2050,2050.0,0.06962048658871137,0.984375
2051,2051.0,0.08320209238108293,0.953125
2052,2052.0,0.0347881344736958,1.0
2053,2053.0,0.10502362312971666,0.96875
2054,2054.0,0.08031792506907336,0.984375
2055,2055.0,0.01672661977548505,1.0
2056,2056.0,0.032780121813963725,0.984375
2057,2057.0,0.024850359341198586,1.0
2058,2058.0,0.02261011565655377,1.0
2059,2059.0,0.04639193868610095,0.984375
2060,2060.0,0.04306427716664443,1.0
2061,2061.0,0.037673515300661126,0.984375
2062,2062.0,0.043631572036291144,0.984375
2063,2063.0,0.1429496963650005,0.953125
2064,2064.0,0.04441230683111168,0.984375
2065,2065.0,0.10548346132421602,0.96875
2066,2066.0,0.03866802259087923,1.0
2067,2067.0,0.07350916220180503,0.984375
2068,2068.0,0.0721276268861263,0.96875
2069,2069.0,0.04408037032581222,0.984375
2070,2070.0,0.022442616338802165,1.0
2071,2071.0,0.054487280081201156,0.984375
2072,2072.0,0.021282091156856017,1.0
2073,2073.0,0.023618736406154556,1.0
2074,2074.0,0.06081145849606295,0.984375
2075,2075.0,0.043355104026038274,1.0
2076,2076.0,0.028813399082420282,1.0
2077,2077.0,0.08280321583886804,0.984375
2078,2078.0,0.04190008511205005,0.984375
2079,2079.0,0.08403770553080835,0.953125
2080,2080.0,0.03985298469402945,0.984375
2081,2081.0,0.0894844428563888,0.984375
2082,2082.0,0.02180161538205165,1.0
2083,2083.0,0.055895653898244205,0.984375
2084,2084.0,0.028527576760429024,1.0
2085,2085.0,0.06297944576359865,0.96875
2086,2086.0,0.047644937383793204,0.984375
2087,2087.0,0.0413526024449188,1.0
2088,2088.0,0.019675238335457076,1.0
2089,2089.0,0.03021666420083695,1.0
2090,2090.0,0.022213543692733803,1.0
2091,2091.0,0.06641395613655607,0.96875
2092,2092.0,0.05262340141017996,0.984375
2093,2093.0,0.028727225883997495,0.984375
2094,2094.0,0.007502921784764444,1.0
2095,2095.0,0.030863195618316727,1.0
2096,2096.0,0.10501376022076286,0.984375
2097,2097.0,0.08171474442005475,0.984375
2098,2098.0,0.0462417153337328,0.984375
2099,2099.0,0.03904315444461254,1.0
2100,2100.0,0.051047380230032254,0.984375
2101,2101.0,0.06515890484882046,0.984375
2102,2102.0,0.034892993242776484,1.0
2103,2103.0,0.046645612559189975,0.984375
2104,2104.0,0.027124650448221044,0.984375
2105,2105.0,0.11282991651999327,0.96875
2106,2106.0,0.06705849819424614,0.984375
2107,2107.0,0.08400992016563762,0.984375
2108,2108.0,0.03169571605292103,1.0
2109,2109.0,0.1417085695804054,0.96875
2110,2110.0,0.08370949580197398,0.984375
2111,2111.0,0.038074352956001076,0.984375
2112,2112.0,0.039596523923518825,1.0
2113,2113.0,0.06300211482466839,0.96875
2114,2114.0,0.05810977378411386,0.984375
2115,2115.0,0.059438622817731726,0.984375
2116,2116.0,0.042475015832585346,1.0
2117,2117.0,0.034907080999662686,1.0
2118,2118.0,0.04501448172504031,0.984375
2119,2119.0,0.17699937989331074,0.953125
2120,2120.0,0.07229628431663693,0.984375
2121,2121.0,0.14661037881868325,0.96875
2122,2122.0,0.04840185792052094,0.984375
2123,2123.0,0.05705020097276058,1.0
2124,2124.0,0.09673997695477382,0.984375
2125,2125.0,0.08813539590952542,0.96875
2126,2126.0,0.1318576065818292,0.9375
2127,2127.0,0.05776381364230537,0.984375
2128,2128.0,0.035071703514163416,1.0
2129,2129.0,0.14663592621868468,0.9375
2130,2130.0,0.06453451572378378,0.984375
2131,2131.0,0.09141953593674362,0.96875
2132,2132.0,0.05698761720140813,1.0
2133,2133.0,0.06303935619220072,0.984375
2134,2134.0,0.01791428857895054,1.0
2135,2135.0,0.02388664903921406,1.0
2136,2136.0,0.14148992983233152,0.953125
2137,2137.0,0.024419216660232737,1.0
2138,2138.0,0.13315767831078854,0.96875
2139,2139.0,0.07041316114516467,0.984375
2140,2140.0,0.11270280298328512,0.953125
2141,2141.0,0.10511626706448114,0.953125
2142,2142.0,0.03642478173472251,1.0
2143,2143.0,0.03247847912667003,1.0
2144,2144.0,0.03281272146761765,1.0
2145,2145.0,0.05757246807765413,0.984375
2146,2146.0,0.04373801048762192,0.96875
2147,2147.0,0.056029973688680956,0.984375
2148,2148.0,0.04716968560218575,0.984375
2149,2149.0,0.02622250512327763,1.0
2150,2150.0,0.08975544429023155,0.984375
2151,2151.0,0.10884268270357318,0.96875
2152,2152.0,0.08906251847494166,0.953125
2153,2153.0,0.17374682649437836,0.953125
2154,2154.0,0.0706860046685304,0.96875
2155,2155.0,0.0408089667492369,0.984375
2156,2156.0,0.06665338127658504,0.984375
2157,2157.0,0.02650492084993008,1.0
2158,2158.0,0.09381225760166344,0.96875
2159,2159.0,0.06935368187175274,0.984375
2160,2160.0,0.043129246466033534,0.96875
2161,2161.0,0.06323568095240685,0.984375
2162,2162.0,0.08083293892406561,0.984375
2163,2163.0,0.06996552673796726,0.96875
2164,2164.0,0.05156547346929608,0.984375
2165,2165.0,0.05051175963900201,0.984375
2166,2166.0,0.039248942532896014,1.0
2167,2167.0,0.028460515364198954,1.0
2168,2168.0,0.12427559328113327,0.96875
2169,2169.0,0.015181386648529041,1.0
2170,2170.0,0.08765039499975467,0.984375
2171,2171.0,0.05872165122733404,0.984375
2172,2172.0,0.05899733047819943,0.96875
2173,2173.0,0.05967276319460727,0.96875
2174,2174.0,0.06135460807996236,0.984375
2175,2175.0,0.11856137827152378,0.984375
2176,2176.0,0.032405874385596334,1.0
2177,2177.0,0.12072302981934484,0.96875
2178,2178.0,0.03470627116025153,0.984375
2179,2179.0,0.11369851806161195,0.96875
2180,2180.0,0.02430483407181877,0.984375
2181,2181.0,0.01926437267413951,1.0
2182,2182.0,0.09607000744776445,0.96875
2183,2183.0,0.030024533359183536,1.0
2184,2184.0,0.02254731443012664,1.0
2185,2185.0,0.03458856375197944,1.0
2186,2186.0,0.08447502001961657,0.96875
2187,2187.0,0.2347515436815129,0.984375
2188,2188.0,0.06402346161435846,0.96875
2189,2189.0,0.027051453902105185,1.0
2190,2190.0,0.05153507171859948,1.0
2191,2191.0,0.05398587810402083,0.984375
2192,2192.0,0.06144532160461234,1.0
2193,2193.0,0.05949390369187679,0.984375
2194,2194.0,0.08326260595450337,0.96875
2195,2195.0,0.026703359903988005,1.0
2196,2196.0,0.04894182530754241,0.984375
2197,2197.0,0.025929178514236748,1.0
2198,2198.0,0.12330958303751985,0.96875
2199,2199.0,0.08578098408909574,0.984375
2200,2200.0,0.04425878105119472,0.984375
2201,2201.0,0.06557380507307158,0.96875
2202,2202.0,0.05054257793766759,0.984375
2203,2203.0,0.04174990101253084,1.0
2204,2204.0,0.05391696405049537,0.984375
2205,2205.0,0.15681151956634304,0.9375
2206,2206.0,0.17398119352884422,0.9375
2207,2207.0,0.028935038889502065,1.0
2208,2208.0,0.06472394759766052,0.984375
2209,2209.0,0.06548931778210679,0.984375
2210,2210.0,0.11077849385039218,0.984375
2211,2211.0,0.13209234733656436,0.9375
2212,2212.0,0.034203278026896905,1.0
2213,2213.0,0.03477222354924921,1.0
2214,2214.0,0.0788839060586167,1.0
2215,2215.0,0.10046913952066597,0.984375
2216,2216.0,0.07445264082331893,0.96875
2217,2217.0,0.1068301859161505,0.984375
2218,2218.0,0.06423793360519467,0.96875
2219,2219.0,0.04796010168130694,1.0
2220,2220.0,0.0627371741611705,0.984375
2221,2221.0,0.03433285348438263,1.0
2222,2222.0,0.11228557736235205,0.953125
2223,2223.0,0.11091904636822364,0.953125
2224,2224.0,0.06102413286598149,0.953125
2225,2225.0,0.14687808156070525,0.953125
2226,2226.0,0.05113664052807841,0.96875
2227,2227.0,0.03363497431442422,0.984375
2228,2228.0,0.1921918252207052,0.921875
2229,2229.0,0.04314743071470392,0.984375
2230,2230.0,0.12836329717540565,0.9375
2231,2231.0,0.0325891425139902,1.0
2232,2232.0,0.05423510915143723,0.984375
2233,2233.0,0.06809485543759895,0.984375
2234,2234.0,0.03768363909010143,1.0
